Direction,Elevator,Floor,Layout,Region,Renovation,Size,age,Price
12,2,20,9,12,3,88.0,18,758.0
3,2,6,16,12,2,72.0,37,580.0
7,0,5,9,12,3,53.0,45,525.0
2,2,6,9,12,2,66.0,29,810.0
12,0,6,16,12,2,86.0,29,790.0
9,2,5,9,12,2,49.0,44,695.0
0,1,10,9,12,3,70.0,26,800.0
3,1,21,9,12,0,96.0,12,910.0
7,1,18,9,12,2,66.0,37,660.0
13,1,21,16,12,2,85.0,18,1030.0
3,0,16,9,12,2,67.0,30,640.0
9,1,7,9,12,3,115.0,19,1580.0
3,2,6,9,12,2,65.0,31,870.0
9,1,13,25,12,3,197.0,27,2200.0
12,1,17,16,12,2,109.0,22,930.0
9,2,14,16,12,2,78.0,26,811.0
11,1,23,2,12,2,72.0,14,650.0
3,0,4,16,12,3,115.0,61,1020.0
9,0,6,16,12,2,78.0,29,842.0
0,1,22,16,12,2,99.0,22,850.0
0,2,16,2,12,3,34.0,14,500.0
3,2,6,9,12,2,60.0,38,599.0
7,1,20,10,12,3,52.0,13,783.0
13,1,25,10,12,3,99.0,19,889.0
7,1,12,9,12,0,56.0,40,495.0
9,1,12,16,12,2,80.0,37,988.0
9,0,7,16,12,3,68.0,31,920.0
9,0,6,17,12,3,151.0,23,1750.0
9,0,5,9,12,2,62.0,34,820.0
3,0,6,16,12,2,80.0,29,720.0
3,2,6,9,12,2,71.0,23,595.0
12,1,22,9,12,2,87.0,21,660.0
1,1,24,9,12,3,85.0,17,740.0
9,2,6,9,12,3,58.0,30,520.0
3,2,6,16,12,3,65.0,32,816.0
2,2,14,9,12,3,129.0,22,1200.0
13,1,12,16,12,2,70.0,37,880.0
3,2,12,9,12,2,60.0,41,788.0
9,0,6,9,12,0,54.0,33,510.0
9,2,3,2,12,0,40.0,66,470.0
1,1,16,9,12,0,67.0,18,650.0
7,1,16,2,12,0,42.0,36,650.0
11,1,24,2,12,3,51.0,17,465.0
1,2,17,16,12,3,74.0,37,940.0
7,0,6,9,12,0,50.0,34,429.0
2,1,24,16,12,3,127.0,12,1300.0
2,1,21,10,12,0,91.0,15,766.0
9,1,18,9,12,3,80.0,21,861.0
3,0,6,9,12,3,58.0,29,750.0
11,1,22,9,12,0,88.0,16,755.0
1,1,20,9,12,0,75.0,17,590.0
13,1,18,9,12,2,66.0,22,555.0
1,1,17,16,12,3,74.0,35,860.0
13,2,6,16,12,2,75.0,28,1120.0
3,0,6,16,12,2,69.0,34,535.0
0,2,20,10,12,3,89.0,8,1195.0
2,1,24,9,12,0,92.0,17,658.0
2,2,24,25,12,2,229.0,22,1700.0
13,2,18,24,12,2,166.0,21,1680.0
9,2,14,16,12,2,79.0,29,910.0
9,2,13,10,12,3,97.0,28,1320.0
9,2,20,9,12,3,88.0,10,1380.0
3,2,6,9,12,2,53.0,34,470.0
7,2,19,2,12,0,47.0,30,660.0
9,2,5,9,12,1,49.0,47,650.0
7,1,16,2,12,3,53.0,14,680.0
12,1,17,16,12,2,109.0,22,930.0
13,1,16,9,12,2,66.0,19,600.0
13,1,14,9,12,2,56.0,32,620.0
9,0,5,15,12,2,56.0,43,530.0
11,2,6,9,12,0,69.0,29,630.0
0,0,6,16,12,2,84.0,41,740.0
11,1,24,2,12,3,61.0,17,585.0
9,0,6,16,12,2,77.0,37,929.0
9,0,6,9,12,3,60.0,32,796.0
9,0,7,25,12,3,165.0,22,2300.0
3,1,14,33,12,2,220.0,17,2400.0
9,1,13,9,12,3,71.0,28,860.0
12,2,26,2,12,2,56.0,17,515.0
9,1,14,9,12,3,68.0,32,875.0
0,1,18,9,12,0,83.0,20,666.0
2,1,22,16,12,2,85.0,18,900.0
0,0,6,16,12,2,73.0,25,1014.3
9,1,6,24,12,3,226.0,22,3170.0
9,2,6,16,12,3,60.0,40,620.0
9,0,6,2,12,3,49.0,18,535.0
9,0,7,9,12,3,67.0,19,813.0
9,1,12,9,12,3,77.0,22,1048.0
7,2,22,9,12,2,103.0,21,911.0
9,0,7,2,12,0,53.0,18,800.0
7,1,16,2,12,0,42.0,36,650.0
4,1,26,2,12,2,54.0,17,499.0
7,0,5,2,12,2,36.0,36,360.0
9,0,6,9,12,2,53.0,39,475.0
0,2,26,1,12,3,36.0,15,366.0
9,0,6,24,12,3,142.0,25,1880.0
9,0,6,16,12,2,90.0,32,999.0
3,2,16,17,12,2,142.0,18,1530.0
11,1,24,9,12,3,92.0,20,680.0
0,1,18,9,12,2,69.0,24,945.0
13,1,18,9,12,2,66.0,26,825.0
7,1,17,9,12,2,68.0,35,610.0
9,0,6,9,12,3,63.0,25,549.0
11,2,25,9,12,3,87.0,15,830.0
9,0,6,16,12,2,71.0,28,975.0
9,0,6,9,12,2,60.0,42,676.0
2,1,20,16,12,2,79.0,29,1060.0
12,1,29,9,12,2,74.0,15,850.0
13,2,20,9,12,3,108.0,21,880.0
4,1,11,9,12,2,61.0,36,660.0
12,2,24,9,12,2,77.0,17,725.0
12,1,16,16,12,2,82.0,18,790.0
2,2,28,16,12,3,93.0,19,850.0
9,0,6,9,12,2,56.0,31,452.0
7,2,6,9,12,0,52.0,34,495.0
7,0,5,9,12,1,50.0,41,599.0
9,2,6,9,12,0,60.0,30,635.0
2,2,16,9,12,2,68.0,25,560.0
9,2,14,16,12,3,128.0,23,1650.0
9,0,6,10,12,0,94.0,21,768.0
9,1,13,9,12,3,113.0,13,1695.0
9,2,6,9,12,3,58.0,17,725.0
9,0,6,16,12,3,87.0,31,755.0
4,1,24,1,12,3,41.0,17,395.0
7,0,5,9,12,3,46.0,45,730.0
13,1,22,16,12,3,85.0,18,880.0
9,0,6,9,12,2,62.0,36,520.0
6,2,6,9,12,2,73.0,25,580.0
4,1,16,2,12,2,62.0,17,530.0
13,2,20,9,12,2,77.0,18,875.0
11,2,24,9,12,3,102.0,12,865.0
2,2,12,2,12,3,35.0,16,450.0
13,2,10,2,12,3,34.0,16,450.0
7,2,5,9,12,2,57.0,63,685.0
0,0,6,2,12,0,40.0,39,490.0
2,2,20,9,12,0,53.0,38,528.0
0,2,6,2,12,3,42.0,38,460.0
9,1,9,17,12,2,122.0,23,988.0
9,1,25,9,12,3,117.0,18,990.0
9,2,6,9,12,0,69.0,24,690.0
1,1,19,9,12,3,98.0,18,1470.0
1,2,6,9,12,3,55.0,37,680.0
7,1,16,9,12,2,73.0,30,773.0
3,0,5,16,12,3,64.0,61,704.0
0,0,7,9,12,2,65.0,33,718.0
9,0,6,9,12,3,56.0,34,606.0
7,2,6,9,12,2,64.0,31,608.0
9,0,6,9,12,3,79.0,20,1100.0
9,0,6,24,12,3,142.0,25,1880.0
2,2,18,9,12,0,66.0,30,650.0
13,2,18,16,12,3,79.0,30,900.0
3,0,5,16,12,2,68.0,44,660.0
10,1,19,9,12,3,48.0,30,660.0
4,1,16,2,12,3,69.0,14,500.0
1,2,24,16,12,2,106.0,22,855.0
3,1,18,9,12,3,94.0,12,1220.0
12,1,13,16,12,3,150.0,21,2050.0
9,0,6,16,12,2,85.0,31,810.0
9,0,6,2,12,0,41.0,31,600.0
9,2,5,9,12,2,61.0,31,850.0
4,1,20,1,12,0,21.0,17,293.0
12,2,20,9,12,0,73.0,30,820.0
3,2,6,9,12,0,59.0,41,565.0
11,1,13,9,12,2,73.0,22,750.0
13,2,18,9,12,3,68.0,27,750.0
4,2,10,2,12,2,28.0,16,388.0
9,2,13,9,12,3,113.0,13,1695.0
13,2,16,9,12,2,60.0,32,580.0
9,0,12,9,12,3,71.0,44,710.0
1,1,26,9,12,2,103.0,12,950.0
3,2,4,9,12,2,52.0,45,735.0
4,1,24,1,12,3,41.0,17,395.0
9,0,6,16,12,3,87.0,31,755.0
9,2,6,9,12,3,58.0,17,725.0
9,2,6,9,12,0,65.0,23,600.0
13,1,19,9,12,0,73.0,22,600.0
9,0,6,16,12,0,77.0,35,660.0
9,2,4,9,12,0,57.0,29,716.0
7,1,13,9,12,3,88.0,13,900.0
0,1,20,9,12,3,89.0,8,1298.0
13,1,18,9,12,3,66.0,22,925.0
9,1,11,9,12,2,112.0,13,1800.0
7,0,6,9,12,0,63.0,25,570.0
11,1,17,10,12,3,174.0,12,1950.0
3,0,6,9,12,0,60.0,18,630.0
7,1,12,2,12,0,38.0,40,450.0
9,2,12,8,12,2,53.0,40,600.0
7,2,20,16,12,3,150.0,17,1170.0
9,0,6,9,12,0,66.0,34,720.0
0,2,22,9,12,0,86.0,18,880.0
9,2,14,16,12,3,86.0,22,800.0
9,2,6,16,12,0,91.0,28,1373.0
3,0,5,9,12,2,48.0,50,405.0
9,2,6,9,12,3,57.0,29,590.0
7,2,18,9,12,3,59.0,29,780.0
10,0,6,9,12,0,56.0,29,545.0
9,0,6,16,12,0,81.0,35,985.0
9,2,6,9,12,2,75.0,18,976.0
2,2,19,2,12,2,57.0,22,470.0
2,0,6,9,12,3,53.0,41,560.0
9,1,20,9,12,3,69.0,18,845.0
9,2,4,9,12,2,59.0,35,623.7
9,2,19,9,12,2,79.0,20,640.0
3,0,6,16,12,3,69.0,26,645.0
2,0,6,16,12,1,72.0,29,620.0
9,0,6,9,12,2,62.0,39,595.0
9,0,6,16,12,0,83.0,17,900.0
7,1,20,9,12,2,107.0,21,930.0
11,1,28,9,12,3,89.0,15,840.0
2,1,24,16,12,3,135.0,17,1080.0
11,2,28,9,12,0,79.0,20,670.0
12,1,16,9,12,2,63.0,29,430.0
1,2,18,16,12,3,71.0,29,940.0
9,1,29,16,12,3,139.0,19,1390.0
9,0,6,9,12,3,60.0,38,750.0
12,1,20,9,12,3,88.0,15,849.0
3,0,8,9,12,3,79.0,22,1050.0
0,2,14,2,12,0,55.0,17,580.0
9,0,5,9,12,3,58.0,34,650.0
2,0,6,16,12,2,76.0,36,953.0
9,2,6,9,12,2,62.0,28,660.0
9,0,6,24,12,2,111.0,26,1420.0
11,2,6,2,12,2,51.0,17,550.0
9,0,5,9,12,3,58.0,30,578.0
11,1,17,10,12,3,174.0,12,1950.0
7,0,6,9,12,0,63.0,25,570.0
9,2,6,16,12,3,69.0,24,650.0
9,1,7,17,12,3,150.0,19,2250.0
7,2,26,1,12,2,22.0,15,305.0
13,1,19,2,12,1,56.0,22,470.0
7,2,20,1,12,2,28.0,17,340.0
9,0,6,26,12,3,148.0,21,1830.0
9,0,6,24,12,2,254.0,22,2550.0
7,0,6,9,12,2,53.0,37,765.0
3,0,7,2,12,2,49.0,23,405.0
7,0,5,9,12,2,59.0,43,610.0
9,0,6,9,12,2,53.0,37,485.0
1,0,6,9,12,1,61.0,32,680.0
9,0,6,9,12,2,62.0,41,840.0
9,2,5,16,12,0,69.0,43,899.0
9,2,4,9,12,2,67.0,71,788.0
4,1,16,2,12,2,63.0,24,535.0
7,2,20,2,12,0,37.0,17,436.0
9,2,6,16,12,3,73.0,42,660.0
3,0,6,9,12,2,67.0,29,658.0
13,1,18,16,12,3,79.0,29,970.0
9,2,5,9,12,2,60.0,34,820.0
9,2,6,9,12,2,56.0,26,528.0
7,2,6,9,12,2,55.0,41,565.0
11,1,18,2,12,2,51.0,27,598.0
3,0,7,9,12,2,78.0,19,650.0
9,1,16,9,12,2,66.0,32,900.0
9,0,6,9,12,2,60.0,31,810.0
9,0,6,9,12,2,59.0,24,560.0
12,1,24,17,12,2,115.0,20,720.0
7,2,20,9,12,3,52.0,13,660.0
7,2,6,9,12,3,52.0,37,527.0
3,0,6,9,12,3,60.0,29,560.0
7,2,6,2,12,2,42.0,34,655.0
7,0,4,9,12,2,53.0,47,585.0
9,2,6,9,12,3,55.0,34,450.0
9,2,5,9,12,2,57.0,41,558.0
3,2,5,17,12,2,94.0,41,1280.0
9,0,6,16,12,2,83.0,30,750.0
7,1,22,9,12,3,102.0,21,880.0
9,0,6,9,12,0,79.0,26,695.0
7,0,6,9,12,3,55.0,41,596.0
3,0,3,9,12,2,61.0,67,580.0
3,1,14,24,12,2,101.0,36,916.0
9,2,13,9,12,2,68.0,31,962.0
9,2,6,9,12,3,58.0,34,810.0
3,2,6,9,12,3,61.0,38,530.0
9,0,4,24,12,2,109.0,61,1200.0
0,2,24,9,12,0,92.0,20,618.0
9,2,5,9,12,3,54.0,43,750.0
12,2,22,9,12,0,87.0,21,680.0
9,0,6,9,12,2,81.0,22,720.0
7,2,18,2,12,2,43.0,31,500.0
11,2,24,10,12,3,102.0,12,900.0
9,0,6,9,12,3,57.0,35,775.0
11,2,18,9,12,3,55.0,31,540.0
7,1,17,9,12,2,64.0,34,832.0
9,2,5,25,12,3,174.0,27,2088.0
7,2,6,2,12,2,41.0,35,398.0
7,1,16,1,12,2,34.0,17,345.0
1,1,26,2,12,3,55.0,17,510.0
7,2,16,9,12,0,56.0,36,850.0
9,2,6,16,12,2,79.0,40,855.0
4,2,8,9,12,3,77.0,15,565.0
13,1,22,9,12,3,133.0,19,1050.0
9,1,16,10,12,2,82.0,34,910.0
3,0,6,9,12,0,57.0,34,500.0
7,2,19,2,12,2,64.0,22,570.0
0,2,7,2,12,3,51.0,17,580.0
9,0,6,17,12,0,96.0,22,1250.0
13,1,16,2,12,0,46.0,33,670.0
9,0,7,25,12,3,210.0,19,2470.0
4,2,26,2,12,2,54.0,17,498.0
4,2,16,2,12,3,63.0,18,966.0
7,2,6,2,12,3,43.0,32,520.0
4,2,16,2,12,2,38.0,31,485.0
7,2,6,9,12,0,54.0,35,490.0
9,2,3,16,12,3,79.0,66,850.0
0,2,24,1,12,2,43.0,16,385.0
1,2,21,17,12,3,109.0,22,1400.0
13,1,25,24,12,2,176.0,19,1050.0
0,2,24,2,12,3,52.0,30,700.0
3,0,6,9,12,3,60.0,29,560.0
7,2,20,9,12,3,52.0,13,660.0
7,2,6,9,12,3,52.0,37,527.0
12,2,20,9,12,0,73.0,29,820.0
13,1,28,9,12,3,76.0,19,650.0
13,1,18,9,12,3,105.0,22,1390.0
7,1,21,9,12,3,105.0,18,1680.0
9,2,5,9,12,3,63.0,31,667.0
9,0,6,9,12,3,78.0,30,638.0
9,1,13,9,12,2,77.0,23,950.0
13,1,18,16,12,2,77.0,31,640.0
7,1,16,10,12,3,119.0,18,1350.0
12,2,16,2,12,3,71.0,18,700.0
9,2,6,9,12,3,49.0,36,507.0
2,1,17,24,12,2,108.0,22,830.0
11,2,14,2,12,3,55.0,17,570.0
9,2,6,9,12,2,62.0,29,610.0
9,2,26,1,12,3,24.0,15,298.0
9,1,12,9,12,3,71.0,22,740.0
0,2,26,9,12,3,96.0,12,955.0
12,1,19,16,12,0,72.0,30,835.0
2,2,20,9,12,2,53.0,38,520.0
9,2,19,16,12,2,105.0,20,820.0
11,1,28,9,12,2,76.0,19,646.0
12,1,11,10,12,3,83.0,16,650.0
9,0,16,9,12,1,82.0,24,865.0
11,2,27,2,12,2,61.0,8,599.0
0,2,11,2,12,3,76.0,13,1190.0
7,1,17,9,12,2,64.0,34,832.0
0,1,28,2,12,3,66.0,15,615.0
0,2,29,9,12,3,96.0,19,950.0
3,2,6,9,12,2,60.0,39,715.0
7,2,13,9,12,3,126.0,16,1530.0
7,2,28,9,12,3,102.0,18,850.0
2,2,23,2,12,2,60.0,18,500.0
9,0,6,16,12,2,80.0,35,965.0
13,0,6,16,12,3,71.0,19,925.0
0,0,6,9,12,3,54.0,36,450.0
9,2,14,9,12,2,65.0,17,630.0
3,2,13,16,12,2,85.0,34,850.0
3,2,5,9,12,0,56.0,51,608.0
9,2,5,2,12,2,46.0,32,550.0
7,0,4,2,12,2,34.0,62,470.0
13,1,22,2,12,3,64.0,16,525.0
9,0,6,9,12,3,60.0,35,750.0
12,1,24,10,12,2,96.0,14,822.0
0,0,6,2,12,2,56.0,18,635.0
11,1,22,2,12,3,63.0,23,487.0
11,0,6,2,12,2,50.0,24,485.0
11,2,20,2,12,3,31.0,17,420.0
9,0,6,9,12,2,47.0,45,718.5
9,1,20,9,12,0,65.0,31,765.0
2,1,26,9,12,2,94.0,21,750.0
12,2,20,9,12,0,73.0,29,820.0
13,1,28,9,12,3,76.0,19,650.0
13,1,18,9,12,3,105.0,22,1390.0
13,2,6,9,12,1,56.0,35,520.0
2,2,20,16,12,2,92.0,23,1100.0
9,0,7,9,12,2,54.0,30,650.0
9,2,6,9,12,3,57.0,32,563.0
1,1,18,9,12,3,83.0,22,720.0
2,1,11,9,12,2,61.0,32,730.0
7,2,6,9,12,2,68.0,28,1030.0
9,0,8,16,12,2,84.0,29,1209.0
11,2,24,1,12,3,57.0,17,470.0
7,2,19,25,12,3,153.0,18,2360.0
7,2,18,2,12,3,80.0,22,1050.0
2,2,20,16,12,3,153.0,17,1080.0
10,1,17,9,12,3,71.0,30,840.0
7,2,14,9,12,2,66.0,17,665.0
0,1,24,2,12,3,72.0,14,635.0
1,2,18,9,12,0,58.0,29,700.0
13,2,25,9,12,3,93.0,19,820.0
9,2,5,9,12,2,59.0,32,688.0
9,2,5,9,12,2,54.0,39,510.0
9,2,6,9,12,2,57.0,38,558.0
9,2,7,9,12,3,75.0,22,712.0
2,1,28,17,12,1,138.0,15,1355.0
1,2,25,16,12,2,123.0,22,1060.0
3,1,12,16,12,3,76.0,37,993.0
9,1,20,16,12,3,139.0,15,1450.0
9,1,7,9,12,3,89.0,13,1420.0
2,2,24,49,12,2,408.0,19,2652.0
7,2,24,2,12,3,45.0,17,405.0
12,1,10,9,12,3,50.0,42,469.0
0,2,22,10,12,2,102.0,17,715.0
9,2,6,9,12,3,63.0,37,795.0
7,2,6,9,12,0,54.0,37,745.0
1,2,19,9,12,3,97.0,18,1448.0
13,1,16,16,12,3,81.0,25,1160.0
9,2,7,16,12,2,80.0,18,880.0
9,1,13,9,12,2,68.0,30,610.0
4,2,28,1,12,2,43.0,18,355.0
9,2,18,9,12,3,85.0,21,850.0
11,1,19,2,12,3,57.0,22,548.0
2,2,6,9,12,2,59.0,41,621.6
9,2,6,16,12,2,73.0,36,772.0
2,2,16,9,12,2,74.0,32,1190.0
9,2,6,16,12,2,75.0,32,899.0
9,1,12,17,12,3,132.0,17,1850.0
7,1,20,2,12,2,71.0,12,680.0
9,2,6,9,12,1,60.0,40,780.0
9,0,6,16,12,2,71.0,39,697.0
9,1,24,16,12,3,140.0,14,1298.0
9,2,6,16,12,2,74.0,32,890.0
0,1,14,9,12,2,56.0,35,565.0
3,2,6,9,12,2,58.0,29,580.0
7,2,12,9,12,3,59.0,38,620.0
2,2,28,9,12,3,104.0,17,950.0
3,1,16,17,12,3,172.0,18,1550.0
2,1,18,9,12,3,71.0,25,622.0
11,2,25,9,12,2,73.0,18,605.0
9,2,6,9,12,3,83.0,28,830.0
7,1,18,16,12,2,94.0,22,1200.0
9,2,8,34,12,3,282.0,13,3650.0
2,2,20,16,12,0,73.0,29,960.0
2,2,20,16,12,0,66.0,32,827.0
13,2,19,16,12,3,85.0,18,930.0
9,2,6,25,12,3,247.0,27,1900.0
9,2,9,9,12,2,63.0,22,588.0
0,2,24,1,12,3,46.0,17,435.0
7,2,6,2,12,2,40.0,39,369.0
12,2,19,9,12,2,60.0,36,760.0
12,2,17,9,12,2,61.0,31,780.0
2,2,24,9,12,2,92.0,17,660.0
9,2,5,9,12,2,65.0,30,570.0
7,2,6,9,12,2,50.0,41,549.0
9,2,14,16,12,3,128.0,23,1680.0
3,2,18,9,12,2,70.0,26,668.0
3,2,6,9,12,2,60.0,39,750.0
7,1,18,9,12,3,69.0,30,658.0
9,2,16,9,12,2,67.0,24,730.0
9,2,6,9,12,2,55.0,34,655.0
3,2,6,9,12,3,62.0,27,590.0
9,2,6,16,12,3,81.0,30,838.0
9,1,7,17,12,2,146.0,19,2100.0
9,2,6,9,12,2,58.0,35,697.0
13,2,21,17,12,3,146.0,19,1300.0
7,2,5,9,12,2,50.0,31,510.0
9,2,6,9,12,0,58.0,25,646.0
13,2,6,9,12,3,49.0,41,465.0
2,2,22,16,12,2,123.0,17,860.0
9,2,6,9,12,3,63.0,37,795.0
3,0,6,9,12,3,60.0,24,632.0
7,2,29,10,12,3,111.0,15,1220.0
3,2,6,9,12,1,54.0,38,438.0
7,0,5,9,12,2,49.0,41,455.0
13,2,25,9,12,3,83.0,15,795.0
7,2,21,9,12,2,69.0,18,855.0
9,2,6,9,12,2,54.0,29,470.0
7,2,18,2,12,3,40.0,30,500.0
11,1,20,10,12,2,49.0,13,630.0
4,1,20,2,12,2,27.0,17,368.0
9,2,6,10,12,3,87.0,29,892.0
9,1,14,10,12,2,97.0,23,1280.0
3,2,6,16,12,2,70.0,37,759.0
13,2,23,10,12,3,104.0,22,920.0
0,2,29,9,12,3,88.0,15,880.0
9,2,13,16,12,0,146.0,18,2260.0
7,2,18,9,12,2,70.0,19,775.0
9,2,6,10,12,2,88.0,27,992.0
7,2,20,2,12,3,53.0,22,720.0
9,2,12,9,12,3,61.0,40,635.0
0,2,6,2,12,3,46.0,28,480.0
2,2,18,9,12,2,60.0,30,715.0
11,2,19,8,12,3,64.0,21,555.0
3,2,6,16,12,3,84.0,29,785.0
9,0,6,9,12,2,78.0,29,850.0
2,2,4,9,12,3,48.0,31,570.0
9,2,6,16,12,2,89.0,30,1170.0
2,1,22,16,12,3,114.0,31,1000.0
9,2,5,9,12,2,62.0,34,828.0
9,2,6,9,12,3,60.0,30,755.0
7,2,7,10,12,2,55.0,41,440.0
12,2,24,9,12,2,72.0,30,860.0
7,2,6,9,12,3,60.0,37,610.0
0,2,12,9,12,1,65.0,29,660.0
7,2,6,9,12,0,56.0,39,530.0
0,2,6,9,12,2,57.0,33,708.0
9,1,9,25,12,2,125.0,20,1388.0
7,2,12,2,12,2,32.0,16,420.0
9,0,6,2,12,2,42.0,32,620.0
13,2,28,9,12,3,76.0,19,650.0
9,2,6,9,12,3,62.0,34,796.0
3,0,6,9,12,0,56.0,28,480.0
13,2,21,9,12,3,63.0,27,670.0
1,2,26,9,12,3,103.0,12,930.0
9,0,6,9,12,2,60.0,35,735.0
2,1,11,9,12,3,58.0,32,690.0
9,2,6,10,12,2,80.0,29,650.0
3,0,6,9,12,3,66.0,17,760.0
9,2,6,9,12,3,50.0,42,750.0
11,0,6,2,12,2,44.0,28,480.0
2,2,10,17,12,2,148.0,17,2218.0
9,2,15,10,12,2,106.0,19,1700.0
9,2,16,9,12,3,85.0,16,799.0
11,2,26,9,12,3,83.0,17,780.0
2,2,22,9,12,0,75.0,23,690.0
13,1,18,9,12,2,78.0,19,830.0
9,2,6,9,12,2,56.0,39,480.0
9,2,13,25,12,3,223.0,17,2450.0
2,2,18,16,12,3,91.0,32,942.0
3,0,5,16,0,0,67.0,42,580.0
7,1,22,17,0,0,127.0,19,980.0
9,0,6,9,0,0,62.0,31,550.0
11,1,9,9,0,0,80.0,17,795.0
7,1,12,2,0,0,46.0,19,455.0
4,1,23,2,0,0,81.0,16,810.0
3,1,18,17,0,2,140.0,18,1600.0
11,2,31,1,0,3,99.0,15,1280.0
4,2,3,6,0,3,29.0,14,178.0
12,2,24,10,0,3,143.0,15,1599.0
9,0,6,16,0,2,83.0,18,920.0
9,1,11,9,0,0,115.0,20,690.0
7,1,14,10,0,2,110.0,18,1220.0
11,1,23,1,0,3,63.0,12,460.0
9,1,18,10,0,3,127.0,17,1650.0
11,1,12,6,0,3,77.0,16,410.0
7,0,5,2,0,0,38.0,31,400.0
4,1,23,1,0,3,51.0,16,500.0
7,0,6,9,0,3,55.0,33,680.0
0,1,24,9,0,3,156.0,13,990.0
12,1,15,2,0,0,69.0,15,610.0
0,1,23,2,0,3,107.0,12,750.0
4,2,13,2,0,0,78.0,15,880.0
1,2,20,17,0,0,303.0,15,2950.0
1,1,24,16,0,3,175.0,21,1800.0
12,2,31,10,0,3,145.0,15,1680.0
2,0,6,2,0,2,41.0,25,440.0
9,1,16,16,0,0,110.0,15,715.0
3,1,6,16,0,2,124.0,19,1800.0
11,1,23,2,0,2,93.0,12,530.0
9,2,14,17,0,2,169.0,23,1360.0
4,2,12,9,0,2,96.0,16,915.0
0,2,16,9,0,2,68.0,15,595.0
13,0,6,2,0,2,50.0,24,579.0
11,1,22,2,0,0,63.0,17,572.0
9,0,6,2,0,0,52.0,18,475.0
7,1,22,2,0,3,74.0,14,769.0
7,1,12,2,0,0,59.0,16,640.0
4,1,10,20,0,2,87.0,13,420.0
9,2,5,16,0,2,68.0,35,730.0
9,1,14,45,0,3,439.0,13,2900.0
7,2,14,9,0,0,63.0,26,560.0
11,1,27,2,0,3,75.0,17,615.0
7,2,23,1,0,2,58.0,11,440.0
7,2,24,17,0,0,154.0,13,990.0
3,1,14,2,0,2,52.0,25,585.0
9,2,6,9,0,2,53.0,40,490.0
9,2,4,9,0,0,66.0,51,560.0
7,0,6,9,0,2,52.0,40,540.0
11,1,24,2,0,0,57.0,13,450.0
9,1,11,40,0,0,250.0,22,2180.0
0,1,9,2,0,2,51.0,31,535.0
7,2,2,17,0,3,103.0,28,1350.0
2,1,23,2,0,3,130.0,19,1400.0
1,1,13,15,0,0,72.0,42,800.0
3,0,5,16,0,0,67.0,42,580.0
3,0,6,9,0,3,77.0,18,910.0
1,0,6,9,0,2,59.0,36,430.0
4,1,18,16,0,3,260.0,21,1820.0
13,1,19,2,0,3,55.0,22,570.0
13,2,6,9,0,2,54.0,41,486.0
9,1,16,16,0,2,90.0,19,820.0
9,0,6,17,0,2,119.0,26,1110.0
1,1,18,16,0,2,99.0,16,880.0
0,2,10,20,0,3,59.0,11,280.0
7,1,16,9,0,2,76.0,19,850.0
12,1,18,16,0,2,135.0,20,1350.0
3,1,20,17,0,3,147.0,17,1430.0
12,1,14,9,0,3,92.0,17,1100.0
7,2,14,9,0,3,55.0,41,530.0
3,1,11,16,0,2,64.0,51,520.0
3,0,7,9,0,2,58.0,31,490.0
9,1,13,25,0,3,182.0,21,1650.0
11,1,12,9,0,2,108.0,19,710.0
9,1,24,2,0,0,285.0,16,2290.0
9,0,5,9,0,2,47.0,36,710.0
10,2,21,9,0,0,66.0,16,570.0
4,2,6,2,0,2,30.0,31,400.0
3,2,6,9,0,2,56.0,34,360.0
11,1,9,9,0,3,80.0,17,750.0
9,0,6,9,0,2,69.0,36,950.0
9,2,6,25,0,2,117.0,18,1350.0
3,1,6,16,0,2,124.0,19,1800.0
9,1,16,16,0,0,110.0,15,715.0
9,0,6,9,0,0,57.0,31,618.0
9,1,11,16,0,3,144.0,14,2020.0
9,2,6,9,0,2,61.0,31,800.0
9,2,6,9,0,2,50.0,31,610.0
1,1,21,17,0,3,267.0,15,2399.0
1,2,17,16,0,2,81.0,33,900.0
9,1,23,33,0,3,459.0,19,5500.0
9,0,6,17,0,0,105.0,25,1000.0
0,0,5,9,0,0,51.0,36,435.0
2,0,6,24,0,0,66.0,19,395.0
3,1,16,16,0,3,90.0,17,855.0
9,1,13,2,0,2,48.0,36,430.0
3,1,8,17,0,2,156.0,22,1802.0
11,2,6,9,0,0,45.0,19,270.0
0,2,6,1,0,0,46.0,19,295.0
7,2,11,9,0,0,64.0,31,774.0
7,2,6,2,0,3,41.0,35,480.0
11,2,18,10,0,0,152.0,21,1100.0
3,1,12,9,0,3,47.0,32,480.0
0,2,6,2,0,2,46.0,27,398.0
9,0,6,9,0,0,57.0,33,530.0
11,1,25,17,0,3,158.0,19,1750.0
9,0,6,17,0,3,110.0,31,980.0
3,0,6,16,0,2,69.0,41,788.0
1,0,6,9,0,2,59.0,36,430.0
1,1,23,2,0,3,91.0,12,566.0
9,0,6,16,0,2,84.0,31,756.0
11,1,3,6,0,3,20.0,14,98.0
7,1,13,17,0,3,211.0,15,2700.0
0,2,12,2,0,3,40.0,21,450.0
9,1,11,2,0,0,39.0,31,430.0
0,1,15,1,0,0,44.0,15,435.0
0,2,17,2,0,3,96.0,13,1060.0
4,0,12,2,0,2,54.0,19,525.0
3,2,5,9,0,3,58.0,36,550.0
3,2,12,9,0,2,111.0,16,860.0
